,change_email_occurence,change_mob_num_occurence,txn_count_week_wk1,txn_amt_week_wk1,txn_velocity_week_wk1,txn_days_active_week_wk1,txn_count_week_wk2,txn_amt_week_wk2,txn_velocity_week_wk2,txn_days_active_week_wk2,txn_count_week_wk3,txn_amt_week_wk3,txn_velocity_week_wk3,txn_days_active_week_wk3,txn_count_week_wk4,txn_amt_week_wk4,txn_velocity_week_wk4,txn_days_active_week_wk4,txn_velocity_delta_wk2_vs_wk1,txn_velocity_delta_wk3_vs_wk2,txn_velocity_delta_wk4_vs_wk3,txn_velocity_accel_wk3,txn_count_30d,txn_amt_30d,txn_velocity_30d,txn_days_active_30d,txn_count_day_volatility_30d,txn_amt_day_volatility_30d,txn_amt_vol_score_wk1,txn_amt_vol_score_wk2,txn_amt_vol_score_wk3,txn_amt_vol_score_wk4,max_txn_count_day,min_txn_count_day,max_txn_amt_day,min_txn_amt_day,avg_amt_in_day,avg_amt_out_day,avg_net_flow_amt_day,avg_inflow_outflow_ratio_day,num_same_day_cico_days,num_inflow_days,percent_inflow_same_day_out,count_INSTAPAY_IN,count_INSTAPAY_OUT,count_total_in,count_total_out,amount_INSTAPAY_IN,amount_INSTAPAY_OUT,amount_PESONET_OUT,total_amount_in,total_amount_out,max_amount_INSTAPAY_IN,max_amount_INSTAPAY_OUT,min_amount_INSTAPAY_IN,min_amount_INSTAPAY_OUT,weekend_txn_count,night_txn_count,hour_entropy,weekday_entropy,max_time_btwn_txns_days,avg_time_btwn_txns_days,cv_time_btwn_txns,max_txn_sessions_per_day_3min,num_unique_source_accounts,num_unique_source_names,num_unique_destination_accounts,num_unique_destination_names,repeat_counterparty_ratio_in,repeat_counterparty_ratio_out,amt_from_source,total_in,top_source_share_in,amt_to_destination,total_out,top_destination_share_out,source_entropy_in,destination_entropy_out,fraud_status
avg_time_btwn_txns_days,0.004184006047264222,0.008507755310302907,-0.0014869533106667443,0.005871621823204256,-0.0014869533106667298,0.2517278192873515,-0.010906485259169617,-0.005667060812478954,-0.010906485259169322,0.15453377010323918,-0.005068701721204095,0.0006223690333282383,-0.00506870172120391,0.17309547963130584,0.008962171115081085,0.012306724913895964,0.008962171115081005,0.2354376054488081,-0.006990010987161002,0.00725266532086477,0.0029132589217013794,0.010672642434219273,-0.003964645778161814,0.0042754247083912665,-0.003964645778161926,0.26336828525963835,-0.003620475534952245,0.054442469230055024,0.01200299337243005,0.02029044639301562,0.010094566456768416,0.011150109048752164,0.017608521830652632,0.13400855838319575,0.04056169222897008,0.009792844370604216,0.04614961106707529,0.07295808670350608,0.029469379319988883,0.02080132143060284,0.0047976978599493176,0.2222989794359095,0.043141752659214626,0.0470619186241408,-0.013415286928855564,0.047929504705350116,-0.013415242035513949,0.004893273926021442,-0.0010526981363168703,0.001307756328287019,0.005737583449594829,-0.0010526408619904747,0.1627161504319541,0.09265274075659953,0.11175225640345517,0.08721476498380498,-0.0037378716977844,0.0009704150021505406,0.3992052288962723,0.4489258233062172,0.8751144997361608,1.0,0.19876351676681991,0.03958894153997921,0.05431524553926733,0.05193696476042669,-0.012823550309845165,-0.01255383932121129,0.3206950237961678,0.17420139618455682,0.024317528212500644,0.005737583449594826,0.3904560021733089,0.02089167549658593,-0.0010526408619904743,0.3760103044011274,0.19996321110951001,0.07175110982321116,-0.02508657981873237
cv_time_btwn_txns,0.06105263167488861,0.05422066235906301,0.4485076697425669,0.3405131331859969,0.4485076697425787,0.5226515467449411,0.4571663807898397,0.4147513042468821,0.45716638078985683,0.5506948571638663,0.419803305453578,0.3723082863071779,0.4198033054535771,0.5152991196851218,0.39407006262593597,0.3167313184278773,0.394070062625938,0.490148316219,0.14016820721657192,-0.1531760598662304,0.011320771187610915,-0.23198639442468888,0.5431569651961681,0.47170153053186026,0.5431569651961684,0.6633102954455481,0.6789943102009335,0.298737337647665,0.03070907286685952,0.03614398216569996,0.024206180657036624,0.021496012118634326,0.6752916990987736,0.4898143623245984,0.3924092210941633,0.18620317005385342,0.34213882869895673,0.4835827138756387,0.2341071759272765,0.056996456902471786,0.5911678327597328,0.6411031224691046,0.6608495355769854,0.4532222002817084,0.4965946912255962,0.4562244003820734,0.49659474789864744,0.4312357173039245,0.5089036346931685,0.0016401097924602101,0.41642516075553826,0.5089037085522045,0.5523433319179074,0.3973687186936128,0.18909388068551095,0.11130039999427481,0.5251802274555882,0.5432889384229328,0.768505264192182,0.6960970321717184,0.49432101201704015,0.19876351676681991,1.0,0.6614657655377856,0.4211155269008824,0.4175832629794368,0.43386223206693986,0.43108825130604883,0.4797629573005127,0.3706288558925129,0.3364400140961746,0.4164251607555383,0.3150526542096043,0.4240133397029127,0.5089037085522045,0.39061825667254735,0.6753077235202388,0.6485616072471421,0.37097086034056026
max_txn_sessions_per_day_3min,0.03992375246331463,0.03003113283624691,0.7351908312722112,0.4189362967612313,0.7351908312721747,0.39639317598762513,0.7748223696879082,0.5815991779158776,0.7748223696879322,0.4937688936276639,0.6787473822994272,0.47613117636525937,0.6787473822994045,0.3927663429112075,0.5328989138021295,0.3019186420299814,0.5328989138021109,0.2653813767678257,0.23980137964917686,-0.30114943144631884,-0.07430966580739211,-0.4373952480046855,0.8693136485420335,0.582282720073316,0.8693136485420697,0.49030391241720883,0.9023947858888485,0.24153165484264813,0.011667031885812256,0.007049031771779025,0.005858334177906462,0.0046288004102322975,0.9400593348444586,0.5589850611894627,0.3555519535414954,0.14262224393287343,0.26991513714018917,0.4861144042621556,0.15615465966331385,0.02009697683424356,0.6962828393956345,0.5076824465269933,0.5672066948710743,0.49690362592173015,0.8393568967181612,0.49685045234720615,0.839356911115644,0.5073864124345763,0.7237599229590408,0.00040167109054954495,0.480935789385284,0.7237599434300488,0.40396562672248915,0.29608665689908586,0.16372529450292914,0.03508383040487171,0.8100260123567788,0.813592479258318,0.4725579308265765,0.379404717896636,0.1219703016740818,0.03958894153997921,0.6614657655377856,1.0,0.5151687249820234,0.5170635129314864,0.7747331634340705,0.7699451763945302,0.16594110398174625,0.13652325415668082,0.3024450526995511,0.480935789385284,0.158573967815984,0.5084424492620601,0.7237599434300488,0.16321502301343804,0.548379397417276,0.7131248304256539,0.5053508549024243
num_unique_source_accounts,0.03637325089497818,0.0319420925398595,0.40129652680757294,0.3735179846102626,0.40129652680756583,0.3298107963429773,0.43542607097004027,0.5354834852431175,0.43542607097004976,0.40346497645423224,0.3764680880457852,0.5064218238823193,0.376468088045783,0.36689439552751196,0.31301323486558097,0.38249960930754984,0.31301323486557975,0.2966415397835037,0.1434892325179789,-0.18895141762447978,-0.033805415637202435,-0.2640213377824131,0.48650879266459657,0.5836130128645937,0.4865087926645918,0.44354662442637627,0.4828208647005156,0.22783763097391957,0.02373116284201864,0.0066034515654345,0.004408898283980774,0.002743208121437995,0.5103074374704517,0.246766233849449,0.3405232715181327,0.11351349803884477,0.26860824534662947,0.35202340714955627,0.1913304559784379,0.03454092300677978,0.5641645764138185,0.5047839736062864,0.3698131850387926,0.854806234583128,0.3593640246391664,0.8559713031935939,0.35936404084714335,0.5614329181420173,0.5664184560985331,0.00046448875314527514,0.5371308511598484,0.5664184786952047,0.3338646138503926,0.3208685083141669,0.07778164290933141,0.047243269420148414,0.446050588118367,0.4913862364058857,0.36635588568268784,0.3219831953159945,0.1274901594451599,0.05431524553926733,0.4211155269008824,0.5151687249820234,1.0,0.9989571202580664,0.388620055626694,0.3915639843506822,0.11487466141933066,0.08888189178234017,0.19159620581169626,0.5371308511598485,0.12732870618123676,0.28306982845399603,0.5664184786952047,0.10171660421519912,0.635019807811006,0.48246066334872817,0.32571530098200685
num_unique_source_names,0.03573109116932008,0.03136175578931697,0.40378408649314723,0.3728291990728804,0.4037840864931393,0.3244610976401429,0.43823510887006806,0.5352994526730744,0.4382351088700609,0.39859217644294737,0.37831151082814485,0.5053706443333015,0.3783115108281313,0.36159597980206254,0.3134207491265178,0.38024682398867543,0.3134207491265112,0.29063909595744386,0.144337630371664,-0.19077962924302458,-0.03459094759637199,-0.26604454461341004,0.48903881765006724,0.582292772967583,0.4890388176500746,0.43664471567662033,0.4853474225234125,0.22638136493063,0.023632901531243023,0.006710503094135356,0.004360857308045303,0.002744709319335168,0.5129357276937472,0.24702058391605228,0.3385699021802149,0.11283520084080075,0.26720160594422737,0.3508692291600412,0.1901404966383695,0.033967499760544036,0.5619287078368742,0.49724598551653876,0.36761181672921633,0.8505110234107902,0.36290978153555803,0.8516428795686879,0.3629097857866659,0.5593260043190431,0.5675022861004606,0.00011618192946749503,0.5350961677480689,0.5675022934459057,0.32807183897168,0.3173109805406284,0.07778558982792999,0.04579761663432319,0.44817023198090933,0.49328865970642394,0.3597511195618294,0.3151098850790091,0.12285287383143167,0.05193696476042669,0.4175832629794368,0.5170635129314864,0.9989571202580664,1.0,0.39269571271308146,0.3956751103230619,0.11167501483551852,0.08604585566639819,0.1894167392752857,0.535096167748069,0.1258176589733096,0.28158934905371624,0.5675022934459057,0.0984986915120344,0.6269762890491355,0.48227640023704116,0.3272491305577016
num_unique_destination_accounts,0.014733092268739808,0.0029169237392109243,0.8225485222862734,0.392464897789326,0.8225485222862673,0.2715395119668766,0.91984641800349,0.589269705140147,0.9198464180034757,0.39156089827351054,0.7280177886871717,0.40491788806117074,0.7280177886871613,0.26412326340462067,0.3423074259173487,0.13486832533563112,0.3423074259173507,0.08810042255369244,0.36333193250550944,-0.3650802127081802,-0.3219830428016525,-0.5421481071276829,0.9206387443562687,0.5026438657330825,0.9206387443562679,0.318468482259345,0.7698423145213353,0.13926529273806051,0.0003210595098011124,-0.00019076497185006514,-0.00018825973162165622,-0.0005426608838821982,0.8326975561100943,0.4193339331448027,0.22936701321671718,0.10068484426493625,0.17318930424171633,0.36399905671323035,0.08598872110066175,-0.003976451052156032,0.5313815890639683,0.30823415626754036,0.37086192229712434,0.2949899707933569,0.9331716283586262,0.29446333334486674,0.9331716288625497,0.4192649981095438,0.6823240355367113,-4.937104143676558e-06,0.39521447145765826,0.6823240380338903,0.23864189971765365,0.17824235391933851,0.11802215000883456,-0.0025598665956514705,0.8446352804000005,0.8514721492235311,0.260326070962373,0.20101145785926272,0.012273408505251247,-0.012823550309845165,0.43386223206693986,0.7747331634340705,0.388620055626694,0.39269571271308146,1.0,0.9925225867934133,0.02736017677284671,0.001686840872336744,0.14388327362008005,0.39521447145765826,7.094569290714574e-05,0.26875814103491436,0.6823240380338903,0.014963201454651479,0.4038258103288017,0.6781361617478012,0.41873360520601927
num_unique_destination_names,0.015008495093321082,0.0031159052820884407,0.8095356230591414,0.39538830503783434,0.8095356230591189,0.2701105993465566,0.9117841013594833,0.5930114359301576,0.9117841013595072,0.39014932696368854,0.7122448063361461,0.40634151069219343,0.7122448063361209,0.2613137015087249,0.3304480480303711,0.1346841200334147,0.3304480480303737,0.08683870420620361,0.36491983137347767,-0.37200419793577993,-0.30996792999104,-0.5480988608403522,0.9056351871675559,0.5053429999352704,0.9056351871675735,0.3163030786610891,0.7630530326248538,0.14012806053231697,0.00034707731777974593,-0.00017968511891116456,-0.0001650662640775914,-0.0005376797266066237,0.824689102004982,0.4180261735153457,0.23077059660976285,0.10157614440412194,0.17453182150890423,0.36541639636688217,0.08703830677323882,-0.0039802166998621396,0.5326802855848827,0.3093174884092034,0.3705484707259278,0.29672868991771867,0.9167150613185923,0.2962025977139604,0.9167150618434438,0.4225074920723434,0.6831631269315632,-3.981907021948843e-06,0.3983156329189089,0.683163129473904,0.2408428421633727,0.17961649898233048,0.11937014702190121,-0.002499709026801584,0.8290241976201633,0.8267519030356681,0.26052704671606686,0.2007650917965788,0.012589825812135644,-0.01255383932121129,0.43108825130604883,0.7699451763945302,0.3915639843506822,0.3956751103230619,0.9925225867934133,1.0,0.027260050893399442,0.0014386111081680546,0.14495047736689182,0.3983156329189089,-1.4866458887706208e-05,0.2689295343986216,0.683163129473904,0.015534421347573936,0.4052589866545534,0.6747974485270744,0.41675946102697986
repeat_counterparty_ratio_in,0.02402909892502003,0.02250329392243912,0.060278080658965845,0.0910251259773341,0.060278080658965984,0.397578677325959,0.049339482900393854,0.0869389902117563,0.04933948290039351,0.38486034951010895,0.06387850308981928,0.10061705641858402,0.06387850308982032,0.41379721964365224,0.09935117282860266,0.11509953184189489,0.09935117282860194,0.43380943760763424,-0.00018185381681086433,-0.007436952778967792,0.03137912578102208,-0.010943317380196096,0.08210710808710059,0.12779967687602706,0.08210710808709883,0.5215114731219165,0.11410582870034011,0.1268826566145938,0.018020116891572922,0.05584758061118207,0.05756325402467151,0.044529163764132865,0.12852377128844433,0.21393788885852927,0.15680360958837755,0.08590726038309297,0.15503091836367988,0.14354002248283138,0.12669469774231887,0.06502982741591691,0.2280106601283546,0.527860365032786,0.3053231432338583,0.21232601536277237,0.04750165653700357,0.213296016931436,0.047501730154790846,0.13355641352494463,0.09258126627990955,0.002143047133254642,0.12852038817800465,0.09258136051155273,0.37506616959659655,0.17447114998701857,0.10704673113382686,0.08234353935612959,0.08189783427514845,0.09421584055884889,0.6260461090814384,0.6287659270060862,0.48351383882136406,0.3206950237961678,0.4797629573005127,0.16594110398174625,0.11487466141933066,0.11167501483551852,0.02736017677284671,0.027260050893399442,1.0,0.3022767384757572,0.15832982163650286,0.12852038817800465,0.47239397585328124,0.1174457228602465,0.09258136051155272,0.34199961687276065,0.24268125173402794,0.19358856384743323,0.02914862084570604
repeat_counterparty_ratio_out,0.03477975757159252,0.037598060237200304,0.027911455252883396,0.05020705283527971,0.027911455252882283,0.2995431303363635,0.024864211734542455,0.05546767464870931,0.024864211734542528,0.3303735647186708,0.05975756589402273,0.0859539198187676,0.05975756589402475,0.3750945909014368,0.11106769264730207,0.10124742317360039,0.11106769264730242,0.391332282908209,-0.0017401599267278915,0.007513147812027853,0.04347653752381667,0.002433972806892672,0.06405317558695672,0.09350805285455696,0.06405317558695547,0.44604642908094266,0.0951278520590357,0.09718180558577783,0.017481616270810928,0.03476757610522793,0.01971669909398562,0.008335580591974267,0.09960875606359021,0.14321941890564932,0.11427227344235685,0.020233915538027784,0.08922502829380943,0.15978428205948936,0.05186752809661839,-0.014409697901138212,0.2451290970706775,0.31582937231446573,0.3544519077529379,0.14027571918077777,0.041845386400603805,0.141324502341374,0.04184550291960922,0.08292063077466463,0.10294539906196928,0.0033926217971878996,0.0818355227573264,0.10294554806503543,0.22111135917602606,0.22028166466572907,0.0684115326294378,0.04361722292913983,0.06649974302032288,0.07571234560651419,0.5157296880008817,0.5032741205721335,0.318769974579401,0.17420139618455682,0.3706288558925129,0.13652325415668082,0.08888189178234017,0.08604585566639819,0.001686840872336744,0.0014386111081680546,0.3022767384757572,1.0,0.10295541640572772,0.0818355227573264,0.21221858695567486,0.17653137152599901,0.10294554806503543,0.4237396485630422,0.2244635151708285,0.1368726289290085,0.04510527236066786
amt_from_source,0.019176453122079277,0.015609490292657307,0.2035361357575019,0.5651249993632125,0.2035361357575038,0.23366658523009237,0.19962820319151206,0.515415699844485,0.19962820319151178,0.28033007954076705,0.23143071425565037,0.5721956538665324,0.231430714255658,0.276720575350625,0.2969649595899112,0.632303589411924,0.2969649595899116,0.2697183738369075,0.04191367953552566,-0.03297034018357166,0.08621575593141168,-0.06704306604082763,0.2851324863177399,0.744569997011212,0.28513248631774907,0.3379999377328616,0.2721291824899664,0.50262635862852,0.015142969818725427,0.00913810591691736,0.005447811235196207,0.004936432097785406,0.2975131776303498,0.2243475220887901,0.6170849064641621,0.2640274682277336,0.5714684020948491,0.33454116172794096,0.5200863693169278,0.3414745805299975,0.3690389724865599,0.38597682684147927,0.25729267535705586,0.39587396696203403,0.23042267518036327,0.39796355563364816,0.23042269028315196,0.7501969117844829,0.415363295069235,0.00043501095543078776,0.791746175533734,0.4153633157740778,0.44250448310748086,0.3123832830175485,0.1910090879559881,0.09761220348019292,0.2779406596759168,0.27886735571982807,0.2718778422020145,0.24201857451867567,0.09041132299804125,0.024317528212500644,0.3364400140961746,0.3024450526995511,0.19159620581169626,0.1894167392752857,0.14388327362008005,0.14495047736689182,0.15832982163650286,0.10295541640572772,1.0,0.791746175533734,0.10286916265842151,0.4832514716147897,0.4153633157740778,0.0910399409908068,0.2406264501582407,0.22604476958315325,0.16770403180053942
total_in,0.025039298607565406,0.019147548393509684,0.43980955277122535,0.7505910942901677,0.4398095527712274,0.2962991604487763,0.436426885818266,0.7916862671467881,0.43642688581830086,0.38449348669001226,0.3661357026630931,0.7851788885958759,0.3661357026630921,0.3395816915084242,0.3072202904897388,0.6667303589376089,0.30722029048973604,0.2731933108440636,0.09484472858552417,-0.18809242022838135,0.02266893495359108,-0.2220803670055028,0.4946609780323758,0.978434835483565,0.49466097803237397,0.4104603196126801,0.45190880859061083,0.5754248745576092,0.02000406593522266,0.005800882842135836,0.0032983743672010757,0.0027065275274134673,0.49170995356051217,0.28681383536070215,0.731536371206837,0.28496535463689954,0.6435588645355134,0.45384536733811515,0.5646651339903147,0.32685786656469323,0.5576838723480956,0.48128380007869376,0.3468512365379236,0.6353383383128441,0.4097422711185546,0.6380783127250177,0.40974227729478535,0.9523325476274886,0.6624942467095154,0.0001712647556793251,1.0,0.6624942568453224,0.47677888364720517,0.39948421311908355,0.18341266607943732,0.09653829545323511,0.4592582956439014,0.48183243013370114,0.314217470798548,0.27141681730365963,0.07098286994747294,0.005737583449594826,0.4164251607555383,0.480935789385284,0.5371308511598485,0.535096167748069,0.39521447145765826,0.3983156329189089,0.12852038817800465,0.0818355227573264,0.791746175533734,1.0,0.0537921661770899,0.4658866083666769,0.6624942568453223,0.06664596808241195,0.44897222294564193,0.4305942711119966,0.2893277841544974
top_source_share_in,0.013190873804081934,0.019775592690447676,0.03620126740879361,0.04072841204375854,0.03620126740879267,0.48953289463491334,0.013874089338953585,0.0281704816654231,0.013874089338953564,0.26486037052935585,0.027809517641472117,0.039125677942719386,0.02780951764147223,0.2774189897885942,0.054161758918543246,0.055021646000678555,0.054161758918540664,0.29751363822943017,-0.004738824910194473,0.008739177458174985,0.016400136915703332,0.006662532138654989,0.038748095836362434,0.05296747273989069,0.03874809583636186,0.4286083555019685,0.05552409678444699,0.08286754287407627,0.021359124837723432,0.028972978257709718,0.030348449632783672,0.024795092072654033,0.10866138375522935,0.34986553197938297,0.1025349860917098,0.09655125481741947,0.12505901063824457,0.10363245452738387,0.10551691059641992,0.06841092256980817,0.12632474462872312,0.43739162498455736,0.2698608534658133,0.13310466848408126,0.015999168266474264,0.1342605960519287,0.015999241406699123,0.054845447393229295,0.036853018845076586,0.0021298007516037287,0.0537921661770899,0.03685311227492451,0.313803067667384,0.12241184578813058,0.24940211256152803,0.08482099713847942,0.0393458884293248,0.04704471319527399,0.46954107704377,0.4795756124386459,0.45103344519395394,0.3904560021733089,0.3150526542096043,0.158573967815984,0.12732870618123676,0.1258176589733096,7.094569290714574e-05,-1.4866458887706208e-05,0.47239397585328124,0.21221858695567486,0.10286916265842151,0.0537921661770899,1.0,0.07404822188827836,0.036853112274924514,0.36057049855825607,0.2005486366268221,0.12292582798810399,0.00017398308005423985
amt_to_destination,0.033061519459358375,0.029456328797212276,0.3064777730113246,0.3184975590594241,0.3064777730113353,0.25085931476316314,0.33581800606752243,0.42933734804513807,0.33581800606752127,0.3303781368143184,0.4848653279805232,0.5338192586646472,0.4848653279805253,0.34828140017878684,0.5649283148705877,0.5171891712062461,0.564928314870598,0.3117388281665664,0.12188887505543117,0.03970477448528332,0.06076525134849795,-0.10818692316371663,0.513600471255721,0.5771239789142233,0.5136004712557557,0.3944770496401916,0.4352433449850893,0.25460749701391583,0.013248062953857324,0.008778111631052965,0.005565396394677402,0.00547373025431765,0.48287436590322325,0.3421994146432817,0.3720574347137522,0.1608679260315874,0.2778490074731872,0.6191426898190002,0.12835799610833662,-0.007034601477550443,0.5509746665071564,0.3861435246960055,0.40686615377166063,0.4034295794467223,0.4748254541228734,0.40389304908940427,0.47482545490021894,0.4823003862490323,0.74848034454767,1.2659417652106511e-05,0.4658866083666769,0.7484803480786411,0.4025284773203308,0.5593322948822429,0.13210657985464208,0.2324551286187116,0.5197606848060492,0.48339125582516096,0.32429325234076545,0.27888515944852865,0.08388157272622422,0.02089167549658593,0.4240133397029127,0.5084424492620601,0.28306982845399603,0.28158934905371624,0.26875814103491436,0.2689295343986216,0.1174457228602465,0.17653137152599901,0.4832514716147897,0.4658866083666769,0.07404822188827836,1.0,0.7484803480786411,0.16502107744166603,0.2990824620859697,0.32144049568923305,0.3037664247356225
total_out,0.03069203890475095,0.02167088722183249,0.6560212425526635,0.5218289232331964,0.6560212425526727,0.3396499803141601,0.6858458808616735,0.7460505330813617,0.6858458808616649,0.4695913524691221,0.6344853057519508,0.6966038399400042,0.6344853057519582,0.4030008382295565,0.49602715484058024,0.5067584326950021,0.4960271548405774,0.2857965835563102,0.2073473604887902,-0.22035226106075917,-0.06749939835752901,-0.349451542702461,0.7875256505850623,0.8029315443650649,0.7875256505850563,0.47392802640046416,0.6670252792282525,0.2854886339477765,0.010738714763125443,0.004296959266487097,0.002436726900798026,0.002261608678080145,0.7328216003498841,0.4098363882399558,0.43889287569053753,0.1688312031266867,0.3264535433800016,0.6568308531954974,0.17007356765676435,-0.00665243405279991,0.7501421716339316,0.4886767747671221,0.4964266130348022,0.5675592813352279,0.7379314783053615,0.5676764845512682,0.7379314764722882,0.6910673836538703,0.9999999990408256,-6.889506093253819e-05,0.6624942568453223,1.0,0.4452302629397682,0.5368577083290063,0.15729466941323345,0.13377353102465203,0.747027350003229,0.7456373243247594,0.3660471114772103,0.30512235645375335,0.05804475233331843,-0.0010526408619904743,0.5089037085522045,0.7237599434300488,0.5664184786952047,0.5675022934459057,0.6823240380338903,0.683163129473904,0.09258136051155272,0.10294554806503543,0.4153633157740778,0.6624942568453223,0.036853112274924514,0.7484803480786411,1.0,0.08773919413724807,0.4955913472752579,0.6463198842462425,0.443214392293853
top_destination_share_out,0.031177948017421037,0.037623609272002256,0.039968517640319556,0.05291298912278771,0.039968517640318536,0.4030623994197167,0.030126443447434245,0.048459828735412144,0.030126443447432896,0.3408073852045602,0.049039856478536106,0.06242867480652491,0.04903985647853668,0.34959942136153255,0.07695252029710302,0.07497266494504483,0.07695252029710317,0.35672817395968826,0.0010921418678510942,0.009383835757406646,0.015412837197336516,0.0018206455261427503,0.058242029611144205,0.0772277780452537,0.05824202961114642,0.46449740030767817,0.08139616957846169,0.1036976458131069,0.02049545830361924,0.03410946819511196,0.029143518273682972,0.021425192620528142,0.11523753136377733,0.27964646719814606,0.1217310513728926,0.07095209414049193,0.10040481659002061,0.2816867302710744,0.030577833135376837,-0.03128630092896775,0.19134631004097097,0.33086585458756723,0.3707162976617891,0.1271710695178445,0.038041187112697154,0.1285440469694594,0.03804128286752725,0.0679956449965874,0.08773907167803331,0.002787965552731118,0.06664596808241195,0.08773919413724807,0.2556389752923231,0.30696529692383745,0.12660058800382892,0.278599215708408,0.0578629361095796,0.06496868804188467,0.5588331762936453,0.5636411980477508,0.4802116575101458,0.3760103044011274,0.39061825667254735,0.16321502301343804,0.10171660421519912,0.0984986915120344,0.014963201454651479,0.015534421347573936,0.34199961687276065,0.4237396485630422,0.0910399409908068,0.06664596808241195,0.36057049855825607,0.16502107744166603,0.08773919413724807,1.0,0.2657796704254688,0.16809404166837386,0.03302816492019844
source_entropy_in,0.06639814162864187,0.0600370417674765,0.422968331003848,0.3596269540629446,0.42296833100383824,0.5497557094475529,0.42503432829703497,0.4622066691202958,0.4250343282970483,0.6176627415705996,0.32757236962406755,0.3921060722209217,0.32757236962405967,0.5580330652393478,0.24412964625407252,0.2956509677349092,0.24412964625408506,0.5024125349847639,0.10764530586279726,-0.18163326541487212,-0.05571785637552469,-0.22682347568936043,0.4575688446768102,0.493930014234885,0.4575688446768019,0.7096330660215624,0.49715817299619647,0.2799968799537571,0.03518639727781874,0.019980616490776593,0.010082748867616105,0.008683347447531685,0.5179626435403678,0.34094473309140827,0.38439052579976857,0.1444019010208082,0.30766797276126495,0.40540960862661124,0.2185536742415268,0.06422979611492029,0.63344588584346,0.7416697692860025,0.5558312475729618,0.5519113822416588,0.3854471531585254,0.5565695756345185,0.3854472212797567,0.45946502310104326,0.4955912587634905,0.0019758625423452903,0.44897222294564193,0.4955913472752579,0.53051711263823,0.4031580514747016,0.11908317026475577,0.09142416288496477,0.41419566168410915,0.4458847284917457,0.7083109266558665,0.6576518744186295,0.3903135430571799,0.19996321110951001,0.6753077235202388,0.548379397417276,0.635019807811006,0.6269762890491355,0.4038258103288017,0.4052589866545534,0.24268125173402794,0.2244635151708285,0.2406264501582407,0.44897222294564193,0.2005486366268221,0.2990824620859697,0.4955913472752579,0.2657796704254688,1.0,0.6429822493089933,0.3586868467858759
destination_entropy_out,0.04046462569866203,0.0296539877248647,0.6482799765931008,0.40542030979407156,0.648279976593054,0.5050302139066942,0.6530007118232682,0.5470226178316672,0.6530007118232459,0.6335858873087443,0.46556689594358486,0.39429873290237233,0.4655668959435485,0.5204745315516024,0.2794100101589642,0.23356495578264197,0.2794100101589633,0.41320182268603767,0.17491472240257092,-0.2896431051212085,-0.13424083418630897,-0.35930891532985904,0.6673900510621156,0.5208692274109827,0.6673900510621051,0.6578298713295703,0.6838214708588364,0.23227706859718403,0.012085413834380823,0.01699738535302366,0.01053502403213467,0.0028235141924310547,0.7158867114968215,0.4262313727825583,0.3364446221862206,0.10158094960995181,0.2459619399285301,0.45607707057730745,0.13872329996672547,-0.012717191533109686,0.7089450297473195,0.5680494318126019,0.6281977877238917,0.42605056721945445,0.6357734327055667,0.4265641286695043,0.6357734912411206,0.45168009525415104,0.646319807593058,0.0016914276669355514,0.4305942711119966,0.6463198842462425,0.4447541889768015,0.4024852152154055,0.16813159365013886,0.01384924840619455,0.605775169191928,0.6396265949429466,0.6149596910356087,0.5444400567772939,0.21433886342592182,0.07175110982321116,0.6485616072471421,0.7131248304256539,0.48246066334872817,0.48227640023704116,0.6781361617478012,0.6747974485270744,0.19358856384743323,0.1368726289290085,0.22604476958315325,0.4305942711119966,0.12292582798810399,0.32144049568923305,0.6463198842462425,0.16809404166837386,0.6429822493089933,1.0,0.4285472193298043
fraud_status,0.16025704876004052,0.14206153524803386,0.41000589026673845,0.25552713960061807,0.41000589026673984,0.1683040549198276,0.43153678913865995,0.3688865064742234,0.4315367891386582,0.2669711315833471,0.34717746964055096,0.2817537588483619,0.3471774696405616,0.1804720215676862,0.2462484298185465,0.16807614309314167,0.2462484298185501,0.09655490690435684,0.13105462781593927,-0.1633482043469408,-0.07374010664208949,-0.22813867917465033,0.4624228692288049,0.35244971704597017,0.4624228692287941,0.2242184252956486,0.49030149982694116,0.16123484321342504,0.010079550530614127,0.005478847515200021,0.001061992844743159,0.0027460698410076948,0.5072786664806967,0.3086244905693905,0.24342930039324948,0.16109779282885375,0.20426497686244105,0.36485290974870027,0.11899932845711306,0.026256810600206047,0.39373192714396044,0.24512836555742326,0.334019061967496,0.27309515617009006,0.44483186909628225,0.2729640108621826,0.4448318630661539,0.30378737249739296,0.44321439863287654,-0.00018497091799046247,0.2893277841544974,0.443214392293853,0.26701822320312135,0.2421274045412096,0.14347705683914258,0.06596739716227353,0.4257132066238789,0.4374457781906735,0.22201534342857318,0.16630114627433024,0.011493731054732661,-0.02508657981873237,0.37097086034056026,0.5053508549024243,0.32571530098200685,0.3272491305577016,0.41873360520601927,0.41675946102697986,0.02914862084570604,0.04510527236066786,0.16770403180053942,0.2893277841544974,0.00017398308005423985,0.3037664247356225,0.443214392293853,0.03302816492019844,0.3586868467858759,0.4285472193298043,1.0
